# Russian noun declension paradigms (hold-popup groups).
# Generated by scripts/paradigms.py from the lexicon's lemmas via
# mawo-pymorphy3 (OpenCorpora 2025 dicts, CC BY-SA 3.0).
# lemma<TAB>number<TAB>nomn|gent|datv|accs|ablt|loct  (empty = no form)
дверь	sing	дверь|двери|двери|дверь|дверью|двери
двигатель	plur	двигатели|двигателей|двигателям|двигатели|двигателями|двигателях
двигатель	sing	двигатель|двигателя|двигателю|двигатель|двигателем|двигателе
движение	plur	движения|движений|движениям|движения|движениями|движениях
движение	sing	движение|движения|движению|движение|движением|движении
движок	plur	движки|движков|движкам|движки|движками|движках
движок	sing	движок|движка|движку|движок|движком|движке
двойка	plur	двойки|двоек|двойкам|двойки|двойками|двойках
двойка	sing	двойка|двойки|двойке|двойку|двойкой|двойке
двойник	plur	двойники|двойников|двойникам|двойников|двойниками|двойниках
двойник	sing	двойник|двойника|двойнику|двойника|двойником|двойнике
двор	plur	дворы|дворов|дворам|дворы|дворами|дворах
двор	sing	двор|двора|двору|двор|двором|дворе
дворец	plur	дворцы|дворцов|дворцам|дворцы|дворцами|дворцах
дворец	sing	дворец|дворца|дворцу|дворец|дворцом|дворце
дворецкий	plur	дворецкие|дворецких|дворецким|дворецких|дворецкими|дворецких
дворецкий	sing	дворецкий|дворецкого|дворецкому|дворецкого|дворецким|дворецком
дворянин	plur	дворяне|дворян|дворянам|дворян|дворянами|дворянах
дворянин	sing	дворянин|дворянина|дворянину|дворянина|дворянином|дворянине
дебаты	plur	дебаты|дебатов|дебатам|дебаты|дебатами|дебатах
дебил	plur	дебилы|дебилов|дебилам|дебилов|дебилами|дебилах
дебил	sing	дебил|дебила|дебилу|дебила|дебилом|дебиле
дебора	plur	деборы|дебор|деборам|дебор|деборами|деборах
дебора	sing	дебора|деборы|деборе|дебору|деборой|деборе
дебра	plur	дебры|дебр|дебрам|дебр|дебрами|дебрах
дебра	sing	дебра|дебры|дебре|дебру|деброй|дебре
дебс	plur	дебс|дебс|дебс|дебс|дебс|дебс
дебс	sing	дебс|дебс|дебс|дебс|дебс|дебс
дебют	plur	дебюты|дебютов|дебютам|дебюты|дебютами|дебютах
дебют	sing	дебют|дебюта|дебюту|дебют|дебютом|дебюте
дева	plur	девы|дев|девам|дев|девами|девах
дева	sing	дева|девы|деве|деву|девой|деве
деверо	plur	деверья|деверьев|деверьям|деверья|деверьями|деверьях
деверо	sing	деверо|девера|деверу|деверо|девером|девере
девид	plur	девиды|девидов|девидам|девидов|девидами|девидах
девид	sing	девид|девида|девиду|девида|девидом|девиде
девиз	plur	девизы|девизов|девизам|девизы|девизами|девизах
девиз	sing	девиз|девиза|девизу|девиз|девизом|девизе
девино	plur	девино|девино|девино|девино|девино|девино
девино	sing	девино|девино|девино|девино|девино|девино
девица	plur	девицы|девиц|девицам|девиц|девицами|девицах
девица	sing	девица|девицы|девице|девицу|девицей|девице
девичник	plur	девичники|девичников|девичникам|девичники|девичниками|девичниках
девичник	sing	девичник|девичника|девичнику|девичник|девичником|девичнике
девка	plur	девки|девок|девкам|девок|девками|девках
девка	sing	девка|девки|девке|девку|девкой|девке
девон	plur	девоны|девонов|девонам|девоны|девонами|девонах
девон	sing	девон|девона|девону|девон|девоном|девоне
девочка	plur	девочки|девочек|девочкам|девочек|девочками|девочках
девочка	sing	девочка|девочки|девочке|девочку|девочкой|девочке
девственник	plur	девственники|девственников|девственникам|девственников|девственниками|девственниках
девственник	sing	девственник|девственника|девственнику|девственника|девственником|девственнике
девственница	plur	девственницы|девственниц|девственницам|девственниц|девственницами|девственницах
девственница	sing	девственница|девственницы|девственнице|девственницу|девственницей|девственнице
девственность	plur	девственности|девственностей|девственностям|девственности|девственностями|девственностях
девственность	sing	девственность|девственности|девственности|девственность|девственностью|девственности
девушка	plur	девушки|девушек|девушкам|девушек|девушками|девушках
девушка	sing	девушка|девушки|девушке|девушку|девушкой|девушке
девчата	plur	девчата|девчат|девчатам|девчат|девчатами|девчатах
девчонка	plur	девчонки|девчонок|девчонкам|девчонок|девчонками|девчонках
девчонка	sing	девчонка|девчонки|девчонке|девчонку|девчонкой|девчонке
девчушка	plur	девчушки|девчушек|девчушкам|девчушек|девчушками|девчушках
девчушка	sing	девчушка|девчушки|девчушке|девчушку|девчушкой|девчушке
девчёнка	plur	девчёнки|девчёнок|девчёнкам|девчёнок|девчёнками|девчёнках
девчёнка	sing	девчёнка|девчёнки|девчёнке|девчёнку|девчёнкой|девчёнке
девятка	plur	девятки|девяток|девяткам|девятки|девятками|девятках
девятка	sing	девятка|девятки|девятке|девятку|девяткой|девятке
дега	plur	дега|дега|дега|дега|дега|дега
дега	sing	дега|дега|дега|дега|дега|дега
дед	plur	деды|дедов|дедам|дедов|дедами|дедах
дед	sing	дед|деда|деду|деда|дедом|деде
дедуля	plur	дедули|дедуль|дедулям|дедуль|дедулями|дедулях
дедуля	sing	дедуля|дедули|дедуле|дедулю|дедулей|дедуле
дедушка	plur	дедушки|дедушек|дедушкам|дедушек|дедушками|дедушках
дедушка	sing	дедушка|дедушки|дедушке|дедушку|дедушкой|дедушке
дежа	plur	дежи|дежей|дежам|дежи|дежами|дежах
дежа	sing	дежа|дежи|деже|дежу|дежой|деже
дежавю	plur	дежавю|дежавю|дежавю|дежавю|дежавю|дежавю
дежавю	sing	дежавю|дежавю|дежавю|дежавю|дежавю|дежавю
дежурство	plur	дежурства|дежурств|дежурствам|дежурства|дежурствами|дежурствах
дежурство	sing	дежурство|дежурства|дежурству|дежурство|дежурством|дежурстве
дезмонд	plur	дезмонды|дезмондов|дезмондам|дезмонды|дезмондами|дезмондах
дезмонд	sing	дезмонд|дезмонда|дезмонду|дезмонд|дезмондом|дезмонде
дезодорант	plur	дезодоранты|дезодорантов|дезодорантам|дезодоранты|дезодорантами|дезодорантах
дезодорант	sing	дезодорант|дезодоранта|дезодоранту|дезодорант|дезодорантом|дезодоранте
дейв	plur	дейвы|дейвов|дейвам|дейвы|дейвами|дейвах
дейв	sing	дейв|дейва|дейву|дейв|дейвом|дейве
дейвис	plur	дейвисы|дейвисов|дейвисам|дейвисов|дейвисами|дейвисах
дейвис	sing	дейвис|дейвиса|дейвису|дейвиса|дейвисом|дейвисе
дейла	sing	дейла|дейлы|дейле|дейлу|дейлой|дейле
дейли	sing	дейли|дейли|дейли|дейли|дейли|дейли
действие	plur	действия|действий|действиям|действия|действиями|действиях
действие	sing	действие|действия|действию|действие|действием|действии
действительность	plur	действительности|действительностей|действительностям|действительности|действительностями|действительностях
действительность	sing	действительность|действительности|действительности|действительность|действительностью|действительности
декабрь	plur	декабри|декабрей|декабрям|декабри|декабрями|декабрях
декабрь	sing	декабрь|декабря|декабрю|декабрь|декабрём|декабре
декан	plur	деканы|деканов|деканам|деканов|деканами|деканах
декан	sing	декан|декана|декану|декана|деканом|декане
деклан	plur	декланы|декланов|декланам|декланы|декланами|декланах
деклан	sing	деклан|деклана|деклану|деклан|декланом|деклане
декларация	plur	декларации|деклараций|декларациям|декларации|декларациями|декларациях
декларация	sing	декларация|декларации|декларации|декларацию|декларацией|декларации
декольте	plur	декольте|декольте|декольте|декольте|декольте|декольте
декольте	sing	декольте|декольте|декольте|декольте|декольте|декольте
декорация	plur	декорации|декораций|декорациям|декорации|декорациями|декорациях
декорация	sing	декорация|декорации|декорации|декорацию|декорацией|декорации
декс	plur	дексы|дексов|дексам|дексы|дексами|дексах
декс	sing	декс|декса|дексу|декс|дексом|дексе
декстер	plur	декстеры|декстеров|декстерам|декстеры|декстерами|декстерах
декстер	sing	декстер|декстера|декстеру|декстер|декстером|декстере
делегация	plur	делегации|делегаций|делегациям|делегации|делегациями|делегациях
делегация	sing	делегация|делегации|делегации|делегацию|делегацией|делегации
делец	plur	дельцы|дельцов|дельцам|дельцов|дельцами|дельцах
делец	sing	делец|дельца|дельцу|дельца|дельцом|дельце
дели	sing	дели|дели|дели|дели|дели|дели
делий	plur	делии|делиев|делиям|делиев|делиями|делиях
делий	sing	делий|делия|делию|делия|делием|делии
деликатес	plur	деликатесы|деликатесов|деликатесам|деликатесы|деликатесами|деликатесах
деликатес	sing	деликатес|деликатеса|деликатесу|деликатес|деликатесом|деликатесе
делишки	plur	делишки|делишек|делишкам|делишки|делишками|делишках
делла	plur	деллы|делл|деллам|делл|деллами|деллах
делла	sing	делла|деллы|делле|деллу|деллой|делле
дело	plur	дела|дел|делам|дела|делами|делах
дело	sing	дело|дела|делу|дело|делом|деле
дело-то	plur	дела-то|дел-то|делам-то|дела-то|делами-то|делах-то
дело-то	sing	дело-то|дела-то|делу-то|дело-то|делом-то|деле-то
дельта	plur	дельты|дельт|дельтам|дельты|дельтами|дельтах
дельта	sing	дельта|дельты|дельте|дельту|дельтой|дельте
дельфин	plur	дельфины|дельфинов|дельфинам|дельфинов|дельфинами|дельфинах
дельфин	sing	дельфин|дельфина|дельфину|дельфина|дельфином|дельфине
дем	plur	демы|демов|демам|демы|демами|демах
дем	sing	дем|дема|дему|дем|демом|деме
демократ	plur	демократы|демократов|демократам|демократов|демократами|демократах
демократ	sing	демократ|демократа|демократу|демократа|демократом|демократе
демократия	plur	демократии|демократий|демократиям|демократии|демократиями|демократиях
демократия	sing	демократия|демократии|демократии|демократию|демократией|демократии
демон	plur	демоны|демонов|демонам|демонов|демонами|демонах
демон	sing	демон|демона|демону|демона|демоном|демоне
демонстрация	plur	демонстрации|демонстраций|демонстрациям|демонстрации|демонстрациями|демонстрациях
демонстрация	sing	демонстрация|демонстрации|демонстрации|демонстрацию|демонстрацией|демонстрации
ден	plur	дены|денов|денам|денов|денами|денах
ден	sing	ден|дена|дену|дена|деном|дене
денвер	plur	денверы|денверов|денверам|денверы|денверами|денверах
денвер	sing	денвер|денвера|денверу|денвер|денвером|денвере
денежка	plur	денежки|денежек|денежкам|денежки|денежками|денежках
денежка	sing	денежка|денежки|денежке|денежку|денежкой|денежке
дени	sing	дени|дени|дени|дени|дени|дени
дениз	plur	денизы|денизов|денизам|денизов|денизами|денизах
дениз	sing	дениз|дениза|денизу|дениза|денизом|денизе
денис	plur	денисы|денисов|денисам|денисов|денисами|денисах
денис	sing	денис|дениса|денису|дениса|денисом|денисе
дениэл	plur	дениэлы|дениэлов|дениэлам|дениэлы|дениэлами|дениэлах
дениэл	sing	дениэл|дениэла|дениэлу|дениэл|дениэлом|дениэле
денни	sing	денни|денни|денни|денни|денни|денни
деннис	plur	деннисы|деннисов|деннисам|деннисов|деннисами|деннисах
деннис	sing	деннис|денниса|деннису|денниса|деннисом|деннисе
день	plur	дни|дней|дням|дни|днями|днях
день	sing	день|дня|дню|день|днём|дне
деньга	plur	деньги|денег|деньгам|деньги|деньгами|деньгах
деньга	sing	деньга|деньги|деньге|деньгу|деньгой|деньге
деньжата	plur	деньжата|деньжат|деньжатам|деньжата|деньжатами|деньжатах
денёк	plur	деньки|деньков|денькам|деньки|деньками|деньках
денёк	sing	денёк|денька|деньку|денёк|деньком|деньке
департамент	plur	департаменты|департаментов|департаментам|департаменты|департаментами|департаментах
департамент	sing	департамент|департамента|департаменту|департамент|департаментом|департаменте
депо	plur	депо|депо|депо|депо|депо|депо
депо	sing	депо|депо|депо|депо|депо|депо
депозит	plur	депозиты|депозитов|депозитам|депозиты|депозитами|депозитах
депозит	sing	депозит|депозита|депозиту|депозит|депозитом|депозите
депортация	plur	депортации|депортаций|депортациям|депортации|депортациями|депортациях
депортация	sing	депортация|депортации|депортации|депортацию|депортацией|депортации
депрессия	plur	депрессии|депрессий|депрессиям|депрессии|депрессиями|депрессиях
депрессия	sing	депрессия|депрессии|депрессии|депрессию|депрессией|депрессии
депутат	plur	депутаты|депутатов|депутатам|депутатов|депутатами|депутатах
депутат	sing	депутат|депутата|депутату|депутата|депутатом|депутате
дерби	plur	дерби|дерби|дерби|дерби|дерби|дерби
дерби	sing	дерби|дерби|дерби|дерби|дерби|дерби
деревенщина	plur	деревенщины|деревенщин|деревенщинам|деревенщин|деревенщинами|деревенщинах
деревенщина	sing	деревенщина|деревенщины|деревенщине|деревенщину|деревенщиной|деревенщине
деревня	plur	деревни|деревень|деревням|деревни|деревнями|деревнях
деревня	sing	деревня|деревни|деревне|деревню|деревней|деревне
дерево	plur	деревья|деревьев|деревьям|деревья|деревьями|деревьях
дерево	sing	дерево|дерева|дереву|дерево|деревом|дереве
деревушка	plur	деревушки|деревушек|деревушкам|деревушки|деревушками|деревушках
деревушка	sing	деревушка|деревушки|деревушке|деревушку|деревушкой|деревушке
дерек	plur	дереки|дереков|дерекам|дереков|дереками|дереках
дерек	sing	дерек|дерека|дереку|дерека|дереком|дереке
дерзость	plur	дерзости|дерзостей|дерзостям|дерзости|дерзостями|дерзостях
дерзость	sing	дерзость|дерзости|дерзости|дерзость|дерзостью|дерзости
деррик	plur	деррики|дерриков|деррикам|деррики|дерриками|дерриках
деррик	sing	деррик|деррика|деррику|деррик|дерриком|деррике
дерьмо	sing	дерьмо|дерьма|дерьму|дерьмо|дерьмом|дерьме
десант	plur	десанты|десантов|десантам|десанты|десантами|десантах
десант	sing	десант|десанта|десанту|десант|десантом|десанте
десерт	plur	десерты|десертов|десертам|десерты|десертами|десертах
десерт	sing	десерт|десерта|десерту|десерт|десертом|десерте
десмонд	plur	десмонды|десмондов|десмондам|десмондов|десмондами|десмондах
десмонд	sing	десмонд|десмонда|десмонду|десмонда|десмондом|десмонде
десятилетие	plur	десятилетия|десятилетий|десятилетиям|десятилетия|десятилетиями|десятилетиях
десятилетие	sing	десятилетие|десятилетия|десятилетию|десятилетие|десятилетием|десятилетии
десятка	plur	десятки|десяток|десяткам|десятки|десятками|десятках
десятка	sing	десятка|десятки|десятке|десятку|десяткой|десятке
десяток	plur	десятки|десятков|десяткам|десятки|десятками|десятках
десяток	sing	десяток|десятка|десятку|десяток|десятком|десятке
деталь	plur	детали|деталей|деталям|детали|деталями|деталях
деталь	sing	деталь|детали|детали|деталь|деталью|детали
детектив	plur	детективы|детективов|детективам|детективы|детективами|детективах
детектив	sing	детектив|детектива|детективу|детектив|детективом|детективе
детектив-инспектор	sing	детектив-инспектор|||||
детектор	plur	детекторы|детекторов|детекторам|детекторы|детекторами|детекторах
детектор	sing	детектор|детектора|детектору|детектор|детектором|детекторе
детишки	plur	детишки|детишек|детишкам|детишек|детишками|детишках
детка	sing	детка|детки|детке|детку|деткой|детке
детонатор	plur	детонаторы|детонаторов|детонаторам|детонаторы|детонаторами|детонаторах
детонатор	sing	детонатор|детонатора|детонатору|детонатор|детонатором|детонаторе
деточка	plur	деточки|деточек|деточкам|деточек|деточками|деточках
деточка	sing	деточка|деточки|деточке|деточку|деточкой|деточке
детройт	plur	детройты|детройтов|детройтам|детройты|детройтами|детройтах
детройт	sing	детройт|детройта|детройту|детройт|детройтом|детройте
детство	plur	детства|детств|детствам|детства|детствами|детствах
детство	sing	детство|детства|детству|детство|детством|детстве
дефект	plur	дефекты|дефектов|дефектам|дефекты|дефектами|дефектах
дефект	sing	дефект|дефекта|дефекту|дефект|дефектом|дефекте
дефибриллятор	plur	дефибрилляторы|дефибрилляторов|дефибрилляторам|дефибрилляторы|дефибрилляторами|дефибрилляторах
дефибриллятор	sing	дефибриллятор|дефибриллятора|дефибриллятору|дефибриллятор|дефибриллятором|дефибрилляторе
дефицит	plur	дефициты|дефицитов|дефицитам|дефициты|дефицитами|дефицитах
дефицит	sing	дефицит|дефицита|дефициту|дефицит|дефицитом|дефиците
дешёвка	plur	дешёвки|дешёвок|дешёвкам|дешёвки|дешёвками|дешёвках
дешёвка	sing	дешёвка|дешёвки|дешёвке|дешёвку|дешёвкой|дешёвке
деяние	plur	деяния|деяний|деяниям|деяния|деяниями|деяниях
деяние	sing	деяние|деяния|деянию|деяние|деянием|деянии
деятельность	plur	деятельности|деятельностей|деятельностям|деятельности|деятельностями|деятельностях
деятельность	sing	деятельность|деятельности|деятельности|деятельность|деятельностью|деятельности
джа	sing	джа|||||
джаббар	plur	джаббары|джаббаров|джаббарам|джаббаров|джаббарами|джаббарах
джаббар	sing	джаббар|джаббара|джаббару|джаббара|джаббаром|джаббаре
джадзия	plur	джадзии|джадзий|джадзиям|джадзий|джадзиями|джадзиях
джадзия	sing	джадзия|джадзии|джадзии|джадзию|джадзией|джадзии
джаз	plur	джазы|джазов|джазам|джазы|джазами|джазах
джаз	sing	джаз|джаза|джазу|джаз|джазом|джазе
джайлз	plur	джайлзы|джайлзов|джайлзам|джайлзов|джайлзами|джайлзах
джайлз	sing	джайлз|джайлза|джайлзу|джайлза|джайлзом|джайлзе
джакузи	plur	джакузи|джакузи|джакузи|джакузи|джакузи|джакузи
джакузи	sing	джакузи|джакузи|джакузи|джакузи|джакузи|джакузи
джамал	plur	джамалы|джамалов|джамалам|джамалов|джамалами|джамалах
джамал	sing	джамал|джамала|джамалу|джамала|джамалом|джамале
джамаль	plur	джамали|джамалей|джамалям|джамалей|джамалями|джамалях
джамаль	sing	джамаль|джамаля|джамалю|джамаля|джамалем|джамале
джанго	plur	джанго|джанго|джанго|джанго|джанго|джанго
джанго	sing	джанго|джанго|джанго|джанго|джанго|джанго
джанет	sing	джанет|джанет|джанет|джанет|джанет|джанет
джанин	plur	джанины|джаниных|джаниным|джаниных|джаниными|джаниных
джанин	sing	джанин|джанина|джанину|джанина|джаниным|джанине
джанни	sing	джанни|джанни|джанни|джанни|джанни|джанни
джасперо	plur	джасперья|джасперьев|джасперьям|джасперья|джасперьями|джасперьях
джасперо	sing	джасперо|джаспера|джасперу|джасперо|джаспером|джаспере
джастин	plur	джастины|джастинов|джастинам|джастинов|джастинами|джастинах
джастин	sing	джастин|джастина|джастину|джастина|джастином|джастине
джафар	plur	джафары|джафаров|джафарам|джафаров|джафарами|джафарах
джафар	sing	джафар|джафара|джафару|джафара|джафаром|джафаре
джед	plur	джеды|джедов|джедам|джеды|джедами|джедах
джед	sing	джед|джеда|джеду|джед|джедом|джеде
джедай	plur	джедаи|джедаев|джедаям|джедаев|джедаями|джедаях
джедай	sing	джедай|джедая|джедаю|джедая|джедаем|джедае
джей	sing	джей|джей|джей|джей|джей|джей
джей-джей	sing	джей-джей|||||
джей-пи	sing	джей-пи|||||
джейк	plur	джейки|джейков|джейкам|джейков|джейками|джейках
джейк	sing	джейк|джейка|джейку|джейка|джейком|джейке
джейкобс	plur	джейкобс|джейкобс|джейкобс|джейкобс|джейкобс|джейкобс
джейкобс	sing	джейкобс|джейкобс|джейкобс|джейкобс|джейкобс|джейкобс
джейкс	plur	джейкс|джейкс|джейкс|джейкс|джейкс|джейкс
джейкс	sing	джейкс|джейкс|джейкс|джейкс|джейкс|джейкс
джейм	plur	джеймы|джеймов|джеймам|джеймы|джеймами|джеймах
джейм	sing	джейм|джейма|джейму|джейм|джеймом|джейме
джеймс	plur	джеймсы|джеймсов|джеймсам|джеймсов|джеймсами|джеймсах
джеймс	sing	джеймс|джеймса|джеймсу|джеймса|джеймсом|джеймсе
джеймсон	plur	джеймсоны|джеймсонов|джеймсонам|джеймсоны|джеймсонами|джеймсонах
джеймсон	sing	джеймсон|джеймсона|джеймсону|джеймсон|джеймсоном|джеймсоне
джейн	plur	джейн|джейн|джейн|джейн|джейн|джейн
джейн	sing	джейн|джейн|джейн|джейн|джейн|джейн
джейня	plur	джейни|джейнь|джейням|джейнь|джейнями|джейнях
джейня	sing	джейня|джейни|джейне|джейню|джейней|джейне
джейс	plur	джейсы|джейсов|джейсам|джейсы|джейсами|джейсах
джейс	sing	джейс|джейса|джейсу|джейс|джейсом|джейсе
джейсон	plur	джейсоны|джейсонов|джейсонам|джейсонов|джейсонами|джейсонах
джейсон	sing	джейсон|джейсона|джейсону|джейсона|джейсоном|джейсоне
джек	plur	джеки|джеков|джекам|джеков|джеками|джеках
джек	sing	джек|джека|джеку|джека|джеком|джеке
джек-пот	sing	джек-пот|||||
джеки	sing	джеки|джеки|джеки|джеки|джеки|джеки
джекилла	plur	джекиллы|джекилл|джекиллам|джекилл|джекиллами|джекиллах
джекилла	sing	джекилла|джекиллы|джекилле|джекиллу|джекиллой|джекилле
джекка	sing	джекка|джекки|джекке|джекку|джеккой|джекке
джекпот	plur	джекпоты|джекпотов|джекпотам|джекпоты|джекпотами|джекпотах
джекпот	sing	джекпот|джекпота|джекпоту|джекпот|джекпотом|джекпоте
джекс	plur	джексы|джексов|джексам|джексы|джексами|джексах
джекс	sing	джекс|джекса|джексу|джекс|джексом|джексе
джексон	plur	джексоны|джексонов|джексонам|джексонов|джексонами|джексонах
джексон	sing	джексон|джексона|джексону|джексона|джексоном|джексоне
джем	plur	джемы|джемов|джемам|джемы|джемами|джемах
джем	sing	джем|джема|джему|джем|джемом|джеме
джема	plur	джемы|джем|джемам|джем|джемами|джемах
джема	sing	джема|джемы|джеме|джему|джемой|джеме
джемейн	plur	джемейны|джемейнов|джемейнам|джемейны|джемейнами|джемейнах
джемейн	sing	джемейн|джемейна|джемейну|джемейн|джемейном|джемейне
джемма	plur	джеммы|джемм|джеммам|джемм|джеммами|джеммах
джемма	sing	джемма|джеммы|джемме|джемму|джеммой|джемме
джена	plur	джены|джен|дженам|джен|дженами|дженах
джена	sing	джена|джены|джене|джену|дженой|джене
дженет	plur	дженет|дженет|дженет|дженет|дженет|дженет
дженет	sing	дженет|дженет|дженет|дженет|дженет|дженет
дженис	plur	дженисы|дженисов|дженисам|дженисы|дженисами|дженисах
дженис	sing	дженис|джениса|дженису|дженис|дженисом|дженисе
дженни	sing	дженни|дженни|дженни|дженни|дженни|дженни
дженнингс	plur	дженнингс|дженнингс|дженнингс|дженнингс|дженнингс|дженнингс
дженнингс	sing	дженнингс|дженнингс|дженнингс|дженнингс|дженнингс|дженнингс
дженнифер	sing	дженнифер|дженнифер|дженнифер|дженнифер|дженнифер|дженнифер
джентльмен	plur	джентльмены|джентльменов|джентльменам|джентльменов|джентльменами|джентльменах
джентльмен	sing	джентльмен|джентльмена|джентльмену|джентльмена|джентльменом|джентльмене
джеральд	plur	джеральды|джеральдов|джеральдам|джеральдов|джеральдами|джеральдах
джеральд	sing	джеральд|джеральда|джеральду|джеральда|джеральдом|джеральде
джерард	plur	джерарды|джерардов|джерардам|джерардов|джерардами|джерардах
джерард	sing	джерард|джерарда|джерарду|джерарда|джерардом|джерарде
джером	plur	джеромы|джеромов|джеромам|джеромов|джеромами|джеромах
джером	sing	джером|джерома|джерому|джерома|джеромом|джероме
джерри	plur	джерри|джерри|джерри|джерри|джерри|джерри
джерри	sing	джерри|джерри|джерри|джерри|джерри|джерри
джерси	plur	джерси|джерси|джерси|джерси|джерси|джерси
джерси	sing	джерси|джерси|джерси|джерси|джерси|джерси
джессап	plur	джессапы|джессапов|джессапам|джессапы|джессапами|джессапах
джессап	sing	джессап|джессапа|джессапу|джессап|джессапом|джессапе
джесси	sing	джесси|джесси|джесси|джесси|джесси|джесси
джессика	plur	джессики|джессик|джессикам|джессик|джессиками|джессиках
джессика	sing	джессика|джессики|джессике|джессику|джессикой|джессике
джет	plur	джеты|джетов|джетам|джеты|джетами|джетах
джет	sing	джет|джета|джету|джет|джетом|джете
джетро	plur	джетро|джетро|джетро|джетро|джетро|джетро
джетро	sing	джетро|джетро|джетро|джетро|джетро|джетро
джеф	plur	джефы|джефов|джефам|джефы|джефами|джефах
джеф	sing	джеф|джефа|джефу|джеф|джефом|джефе
джефф	plur	джеффы|джеффов|джеффам|джеффов|джеффами|джеффах
джефф	sing	джефф|джеффа|джеффу|джеффа|джеффом|джеффе
джефферсон	plur	джефферсоны|джефферсонов|джефферсонам|джефферсонов|джефферсонами|джефферсонах
джефферсон	sing	джефферсон|джефферсона|джефферсону|джефферсона|джефферсоном|джефферсоне
джеффри	plur	джеффри|джеффри|джеффри|джеффри|джеффри|джеффри
джеффри	sing	джеффри|джеффри|джеффри|джеффри|джеффри|джеффри
джеффрис	plur	джеффрисы|джеффрисов|джеффрисам|джеффрисов|джеффрисами|джеффрисах
джеффрис	sing	джеффрис|джеффриса|джеффрису|джеффриса|джеффрисом|джеффрисе
джи	sing	джи|джи|джи|джи|джи|джи
джиа	sing	джиа|джиа|джиа|джиа|джиа|джиа
дживс	sing	дживс|дживс|дживс|дживс|дживс|дживс
джий	plur	джии|джиёв|джиям|джии|джиями|джиях
джий	sing	джий|джия|джию|джий|джием|джие
джил	plur	джил|джил|джил|джил|джил|джил
джил	sing	джил|джил|джил|джил|джил|джил
джилла	plur	джиллы|джилл|джиллам|джилл|джиллами|джиллах
джилла	sing	джилла|джиллы|джилле|джиллу|джиллой|джилле
джим	plur	джимы|джимов|джимам|джимов|джимами|джимах
джим	sing	джим|джима|джиму|джима|джимом|джиме
джимбо	plur	джимбо|джимбо|джимбо|джимбо|джимбо|джимбо
джимбо	sing	джимбо|джимбо|джимбо|джимбо|джимбо|джимбо
джимми	sing	джимми|джимми|джимми|джимми|джимми|джимми
джин	plur	джины|джинов|джинам|джины|джинами|джинах
джин	sing	джин|джина|джину|джин|джином|джине
джина	plur	джины|джин|джинам|джин|джинами|джинах
джина	sing	джина|джины|джине|джину|джиной|джине
джинн	plur	джинны|джиннов|джиннам|джиннов|джиннами|джиннах
джинн	sing	джинн|джинна|джинну|джинна|джинном|джинне
джинсы	plur	джинсы|джинсов|джинсам|джинсы|джинсами|джинсах
джип	plur	джипы|джипов|джипам|джипы|джипами|джипах
джип	sing	джип|джипа|джипу|джип|джипом|джипе
джо	sing	джо|джо|джо|джо|джо|джо
джоан	plur	джоан|джоан|джоан|джоан|джоан|джоан
джоан	sing	джоан|джоан|джоан|джоан|джоан|джоан
джоанна	plur	джоанны|джоанн|джоаннам|джоанн|джоаннами|джоаннах
джоанна	sing	джоанна|джоанны|джоанне|джоанну|джоанной|джоанне
джоб	plur	джобы|джобов|джобам|джобов|джобами|джобах
джоб	sing	джоб|джоба|джобу|джоба|джобом|джобе
джованни	sing	джованни|джованни|джованни|джованни|джованни|джованни
джоесть	plur	джоести|джоестей|джоестям|джоести|джоестями|джоестях
джоесть	sing	джоесть|джоести|джоести|джоесть|джоестью|джоести
джозеф	plur	джозефы|джозефов|джозефам|джозефов|джозефами|джозефах
джозеф	sing	джозеф|джозефа|джозефу|джозефа|джозефом|джозефе
джойс	sing	джойс|джойса|джойсу|джойса|джойсом|джойсе
джок	plur	джоки|джоков|джокам|джоков|джоками|джоках
джок	sing	джок|джока|джоку|джока|джоком|джоке
джокер	plur	джокеры|джокеров|джокерам|джокеров|джокерами|джокерах
джокер	sing	джокер|джокера|джокеру|джокера|джокером|джокере
джолин	plur	джолины|джолинов|джолинам|джолинов|джолинами|джолинах
джолин	sing	джолин|джолина|джолину|джолина|джолином|джолине
джоля	plur	джоли|джоль|джолям|джоль|джолями|джолях
джоля	sing	джоля|джоли|джоле|джолю|джолей|джоле
джон	plur	джоны|джонов|джонам|джонов|джонами|джонах
джон	sing	джон|джона|джону|джона|джоном|джоне
джонас	plur	джонасы|джонасов|джонасам|джонасы|джонасами|джонасах
джонас	sing	джонас|джонаса|джонасу|джонас|джонасом|джонасе
джонатан	plur	джонатаны|джонатанов|джонатанам|джонатанов|джонатанами|джонатанах
джонатан	sing	джонатан|джонатана|джонатану|джонатана|джонатаном|джонатане
джони	sing	джони|джони|джони|джони|джони|джони
джонни	sing	джонни|джонни|джонни|джонни|джонни|джонни
джонс	plur	джонсы|джонсов|джонсам|джонсов|джонсами|джонсах
